filepath,label,mic_type
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_575.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_349.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_320.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_416.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_409.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_544.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_116.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_561.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_239.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_304.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_044.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_328.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_129.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_181.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_407.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_405.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_559.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_306.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_415.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_119.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_561.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_489.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_309.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_412.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_062.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_110.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_497.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_240.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_371.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_288.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_479.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_410.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_259.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_057.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_510.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_128.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_581.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_294.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_216.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_347.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_578.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_064.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_169.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_369.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\8mm_A100\E2_Micrófono1 (dinámico)\B02072.wav,medianamente_desgastado,dinamico
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_373.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_236.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\8mm_A100\E2_Micrófono1 (dinámico)\B02082.wav,medianamente_desgastado,dinamico
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_302.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_444.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_210.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_474.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_318.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_380.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_323.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_533.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_335.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_194.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_424.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_547.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_222.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_074.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_401.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_562.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_176.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_255.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_174.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_246.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_084.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_158.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_471.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_212.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\8mm_A100\E2_Micrófono1 (dinámico)\B02049.wav,medianamente_desgastado,dinamico
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_445.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_261.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_055.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_106.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_250.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_488.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_252.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\8mm_A100\E2_Micrófono1 (dinámico)\B02112.wav,medianamente_desgastado,dinamico
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_122.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_186.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_564.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_497.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_485.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_573.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_232.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_453.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_525.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_371.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_085.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_139.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\8mm_A100\E2_Micrófono1 (dinámico)\B02037.wav,medianamente_desgastado,dinamico
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_322.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_529.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_501.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_127.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_066.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_165.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_224.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_076.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_531.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_033.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_411.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_400.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_523.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_236.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_238.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_451.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_135.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_257.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_206.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_210.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_138.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_090.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_508.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_419.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_107.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_316.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_326.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_465.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_291.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_404.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_243.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_453.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_372.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_454.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_426.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_063.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_171.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_344.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_584.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\8mm_A100\E2_Micrófono1 (dinámico)\B02092.wav,medianamente_desgastado,dinamico
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_419.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_324.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_285.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_280.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_164.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_463.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_434.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_282.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_338.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_201.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\8mm_A100\E2_Micrófono1 (dinámico)\B02064.wav,medianamente_desgastado,dinamico
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_070.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_401.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_097.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_375.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_352.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_344.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E1_Micrófono2 (condensador)\limpio_broca6_1_217.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_242.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_226.wav,medianamente_desgastado,condensador
D:\dataset\Con falla limpios\6mm_A100\E2_Micrófono2 (condensador)\limpio_broca_6_2_069.wav,medianamente_desgastado,condensador
D:\dataset\Con falla\6mm_A100\E2_Micrófono2 (condensador)\broca_6_2_209.wav,medianamente_desgastado,condensador
